JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460663.59375,2.6,,,Vis.,FADC,B,2.9,1.8,X39399OW,"""Star gam And (mag. 2.1, chart X39399OX) assisted the comparison.""",0,,Z,,,,bet Per,AAVSO,STD,,,,
2460665.2700,2.3,,,Vis.,MQA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460665.5690,2.1,,,Vis.,MQA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460666.2,2.3,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460666.46875,2.6,,,Vis.,FADC,U,2.9,1.8,X39411EH,"""Star gam And (mag. 2.1, chart X39411EF) assisted the comparison.""",0,,Z,,,,bet Per,AAVSO,STD,,,,
2460666.53472,2.0,,,Vis.,FADC,BU,1.8,2.9,X39411EH,"""Star gam And (mag. 2.1, chart X39411EF) assisted the comparison.""",0,,Z,,,,bet Per,AAVSO,STD,,,,
2460667.33194,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460670.17986,2.5,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460671.30972,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460675.52708,2.0,,,Vis.,SSHA,,21,18,10star,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460678.17986,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460678.1870,2.1,,,Vis.,MQA,U,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460678.57014,2.5,,,Vis.,HUZ,,22,30,2878QJ,,,,Z,,,,bet Per,AAVSO,STD,,,,
2460679.19444,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460680.205787,2.264,0.021,,TG,SIVB,,ENSEMBLE,,X28542KS,CANON 400D LENS ZENITAR 2.8/16 EXP 10S AVERAGE DATA,0,,Z,,,,BET PER,,STD,,,,
2460680.2290,2.1,,,Vis.,MQA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460680.624287,2.7828,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7247,12.7148,,BET PER,AAVSO,STD,,,,
2460680.624584,2.7996,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7063,12.7192,,BET PER,AAVSO,STD,,,,
2460680.624873,2.7999,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7151,12.7142,,BET PER,AAVSO,STD,,,,
2460680.625164,2.8134,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7083,12.7139,,BET PER,AAVSO,STD,,,,
2460680.625462,2.8042,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7140,12.7094,,BET PER,AAVSO,STD,,,,
2460680.625752,2.8192,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7090,12.7161,,BET PER,AAVSO,STD,,,,
2460680.626048,2.7893,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7274,12.7150,,BET PER,AAVSO,STD,,,,
2460680.626344,2.8160,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7197,12.7019,,BET PER,AAVSO,STD,,,,
2460680.626634,2.8120,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7219,12.7301,,BET PER,AAVSO,STD,,,,
2460680.626925,2.8069,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7136,12.7319,,BET PER,AAVSO,STD,,,,
2460680.627212,2.8014,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7158,12.6964,,BET PER,AAVSO,STD,,,,
2460680.627503,2.8059,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7226,12.7133,,BET PER,AAVSO,STD,,,,
2460680.627801,2.8374,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7062,12.7141,,BET PER,AAVSO,STD,,,,
2460680.628089,2.8399,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7101,12.7059,,BET PER,AAVSO,STD,,,,
2460680.62838,2.8528,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7018,12.7403,,BET PER,AAVSO,STD,,,,
2460680.628669,2.8241,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7121,12.7060,,BET PER,AAVSO,STD,,,,
2460680.628957,2.8491,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7044,12.7042,,BET PER,AAVSO,STD,,,,
2460680.629245,2.8339,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7178,12.7150,,BET PER,AAVSO,STD,,,,
2460680.629534,2.8230,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7248,12.7064,,BET PER,AAVSO,STD,,,,
2460680.629821,2.8515,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7043,12.7122,,BET PER,AAVSO,STD,,,,
2460680.63011,2.8414,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7207,12.7081,,BET PER,AAVSO,STD,,,,
2460680.630397,2.8393,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7164,12.7237,,BET PER,AAVSO,STD,,,,
2460680.630691,2.8302,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7184,12.7119,,BET PER,AAVSO,STD,,,,
2460680.630978,2.8550,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7114,12.7152,,BET PER,AAVSO,STD,,,,
2460680.631267,2.8475,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7126,12.7239,,BET PER,AAVSO,STD,,,,
2460680.631554,2.8722,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7031,12.7256,,BET PER,AAVSO,STD,,,,
2460680.631862,2.8752,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.6982,12.7109,,BET PER,AAVSO,STD,,,,
2460680.632169,2.8252,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7269,12.7116,,BET PER,AAVSO,STD,,,,
2460680.632467,2.8581,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7128,12.7250,,BET PER,AAVSO,STD,,,,
2460680.632756,2.8699,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7086,12.7056,,BET PER,AAVSO,STD,,,,
2460680.633045,2.8600,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7268,12.7115,,BET PER,AAVSO,STD,,,,
2460680.633332,2.8490,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7208,12.6973,,BET PER,AAVSO,STD,,,,
2460680.633619,2.8751,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7189,12.7021,,BET PER,AAVSO,STD,,,,
2460680.633907,2.8672,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7262,12.7133,,BET PER,AAVSO,STD,,,,
2460680.634198,2.8731,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7129,12.7254,,BET PER,AAVSO,STD,,,,
2460680.634485,2.8766,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7129,12.7046,,BET PER,AAVSO,STD,,,,
2460680.634777,2.8932,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7035,12.7095,,BET PER,AAVSO,STD,,,,
2460680.635075,2.8865,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7190,12.7040,,BET PER,AAVSO,STD,,,,
2460680.635367,2.8709,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7244,12.7099,,BET PER,AAVSO,STD,,,,
2460680.635658,2.9051,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7078,12.7195,,BET PER,AAVSO,STD,,,,
2460680.63595,2.9013,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7100,12.7172,,BET PER,AAVSO,STD,,,,
2460680.63624,2.8968,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7162,12.7239,,BET PER,AAVSO,STD,,,,
2460680.63653,2.8956,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7105,12.7154,,BET PER,AAVSO,STD,,,,
2460680.636822,2.8897,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7238,12.7185,,BET PER,AAVSO,STD,,,,
2460680.637113,2.9093,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7253,12.7008,,BET PER,AAVSO,STD,,,,
2460680.637405,2.9187,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7105,12.7248,,BET PER,AAVSO,STD,,,,
2460680.637697,2.9166,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7119,12.7122,,BET PER,AAVSO,STD,,,,
2460680.63799,2.9064,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7138,12.7225,,BET PER,AAVSO,STD,,,,
2460680.638282,2.9184,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7111,12.7271,,BET PER,AAVSO,STD,,,,
2460680.638574,2.9160,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7147,12.7144,,BET PER,AAVSO,STD,,,,
2460680.638866,2.9387,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7009,12.7190,,BET PER,AAVSO,STD,,,,
2460680.639159,2.9188,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7166,12.7292,,BET PER,AAVSO,STD,,,,
2460680.639452,2.9329,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7137,12.7081,,BET PER,AAVSO,STD,,,,
2460680.639744,2.9385,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7155,12.7247,,BET PER,AAVSO,STD,,,,
2460680.640038,2.9334,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7100,12.7197,,BET PER,AAVSO,STD,,,,
2460680.640329,2.9383,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7112,12.7275,,BET PER,AAVSO,STD,,,,
2460680.64062,2.9304,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7182,12.7181,,BET PER,AAVSO,STD,,,,
2460680.640914,2.9209,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7272,12.7246,,BET PER,AAVSO,STD,,,,
2460680.641206,2.9331,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7294,12.7241,,BET PER,AAVSO,STD,,,,
2460680.641507,2.9617,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7067,12.7281,,BET PER,AAVSO,STD,,,,
2460680.641798,2.9524,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7181,12.7347,,BET PER,AAVSO,STD,,,,
2460680.642088,2.9416,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7310,12.7223,,BET PER,AAVSO,STD,,,,
2460680.64238,2.9693,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7028,12.7397,,BET PER,AAVSO,STD,,,,
2460680.642673,2.9579,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7193,12.7437,,BET PER,AAVSO,STD,,,,
2460680.642965,2.9541,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7262,12.7332,,BET PER,AAVSO,STD,,,,
2460680.643258,2.9698,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7163,12.7362,,BET PER,AAVSO,STD,,,,
2460680.64355,2.9664,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7200,12.7419,,BET PER,AAVSO,STD,,,,
2460680.643842,2.9669,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7306,12.7445,,BET PER,AAVSO,STD,,,,
2460680.644134,2.9588,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7322,12.7288,,BET PER,AAVSO,STD,,,,
2460680.644425,2.9652,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7336,12.7432,,BET PER,AAVSO,STD,,,,
2460680.644719,3.0017,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7129,12.7327,,BET PER,AAVSO,STD,,,,
2460680.64501,2.9607,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7340,12.7331,,BET PER,AAVSO,STD,,,,
2460680.645301,2.9583,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7343,12.7146,,BET PER,AAVSO,STD,,,,
2460680.645592,2.9778,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7259,12.7382,,BET PER,AAVSO,STD,,,,
2460680.645885,2.9705,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7237,12.7363,,BET PER,AAVSO,STD,,,,
2460680.646177,2.9825,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7172,12.7515,,BET PER,AAVSO,STD,,,,
2460680.646467,3.0046,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7144,12.7329,,BET PER,AAVSO,STD,,,,
2460680.646758,2.9666,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7339,12.7345,,BET PER,AAVSO,STD,,,,
2460680.647049,2.9752,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7382,12.7273,,BET PER,AAVSO,STD,,,,
2460680.64734,2.9799,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7297,12.7333,,BET PER,AAVSO,STD,,,,
2460680.647631,2.9799,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7323,12.7454,,BET PER,AAVSO,STD,,,,
2460680.647924,2.9646,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7326,12.7401,,BET PER,AAVSO,STD,,,,
2460680.648224,3.0012,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7187,12.7322,,BET PER,AAVSO,STD,,,,
2460680.648517,3.0001,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7185,12.7291,,BET PER,AAVSO,STD,,,,
2460680.648808,2.9780,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7299,12.7351,,BET PER,AAVSO,STD,,,,
2460680.649099,3.0201,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7100,12.7410,,BET PER,AAVSO,STD,,,,
2460680.649392,2.9969,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7251,12.7362,,BET PER,AAVSO,STD,,,,
2460680.649683,3.0067,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7316,12.7383,,BET PER,AAVSO,STD,,,,
2460680.649975,3.0127,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7316,12.7420,,BET PER,AAVSO,STD,,,,
2460680.650269,3.0134,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7324,12.7272,,BET PER,AAVSO,STD,,,,
2460680.65056,3.0182,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7259,12.7330,,BET PER,AAVSO,STD,,,,
2460680.650853,3.0225,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7322,12.7428,,BET PER,AAVSO,STD,,,,
2460680.651145,2.9975,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7414,12.7286,,BET PER,AAVSO,STD,,,,
2460680.651436,3.0267,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7234,12.7419,,BET PER,AAVSO,STD,,,,
2460680.651728,3.0095,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7319,12.7258,,BET PER,AAVSO,STD,,,,
2460680.652021,3.0274,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7308,12.7515,,BET PER,AAVSO,STD,,,,
2460680.652313,3.0214,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7371,12.7296,,BET PER,AAVSO,STD,,,,
2460680.652605,3.0395,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7291,12.7508,,BET PER,AAVSO,STD,,,,
2460680.652903,3.0643,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7058,12.7400,,BET PER,AAVSO,STD,,,,
2460680.653196,3.0327,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7284,12.7400,,BET PER,AAVSO,STD,,,,
2460680.653487,3.0653,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7049,12.7490,,BET PER,AAVSO,STD,,,,
2460680.653779,3.0506,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7283,12.7521,,BET PER,AAVSO,STD,,,,
2460680.654071,3.0575,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7226,12.7485,,BET PER,AAVSO,STD,,,,
2460680.654363,3.0568,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7285,12.7479,,BET PER,AAVSO,STD,,,,
2460680.654653,3.0460,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7232,12.7401,,BET PER,AAVSO,STD,,,,
2460680.654945,3.0379,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7390,12.7525,,BET PER,AAVSO,STD,,,,
2460680.655237,3.0504,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7326,12.7528,,BET PER,AAVSO,STD,,,,
2460680.655531,3.0524,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7321,12.7549,,BET PER,AAVSO,STD,,,,
2460680.655822,3.0363,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7385,12.7418,,BET PER,AAVSO,STD,,,,
2460680.656113,3.0375,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7557,12.7344,,BET PER,AAVSO,STD,,,,
2460680.656403,3.0627,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7509,12.7460,,BET PER,AAVSO,STD,,,,
2460680.656694,3.0592,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7372,12.7490,,BET PER,AAVSO,STD,,,,
2460680.656985,3.0413,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7582,12.7539,,BET PER,AAVSO,STD,,,,
2460680.657277,3.0747,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7451,12.7467,,BET PER,AAVSO,STD,,,,
2460680.657568,3.0764,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7376,12.7504,,BET PER,AAVSO,STD,,,,
2460680.657856,3.0738,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7419,12.7531,,BET PER,AAVSO,STD,,,,
2460680.658144,3.0614,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7495,12.7521,,BET PER,AAVSO,STD,,,,
2460680.658432,3.0886,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7311,12.7575,,BET PER,AAVSO,STD,,,,
2460680.658722,3.0712,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7481,12.7562,,BET PER,AAVSO,STD,,,,
2460680.65901,3.0613,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7514,12.7555,,BET PER,AAVSO,STD,,,,
2460680.659311,3.0841,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7336,12.7473,,BET PER,AAVSO,STD,,,,
2460680.659609,3.0790,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7337,12.7514,,BET PER,AAVSO,STD,,,,
2460680.659901,3.0645,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7476,12.7451,,BET PER,AAVSO,STD,,,,
2460680.660193,3.0697,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7584,12.7633,,BET PER,AAVSO,STD,,,,
2460680.660484,3.0810,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7605,12.7517,,BET PER,AAVSO,STD,,,,
2460680.660772,3.0879,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7416,12.7562,,BET PER,AAVSO,STD,,,,
2460680.661059,3.0973,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7389,12.7597,,BET PER,AAVSO,STD,,,,
2460680.661347,3.0746,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7579,12.7583,,BET PER,AAVSO,STD,,,,
2460680.661637,3.1169,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7255,12.7652,,BET PER,AAVSO,STD,,,,
2460680.661926,3.0839,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7552,12.7686,,BET PER,AAVSO,STD,,,,
2460680.662216,3.0971,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7323,12.7565,,BET PER,AAVSO,STD,,,,
2460680.662504,3.0932,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7439,12.7533,,BET PER,AAVSO,STD,,,,
2460680.662792,3.0902,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7508,12.7488,,BET PER,AAVSO,STD,,,,
2460680.663081,3.0863,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7580,12.7603,,BET PER,AAVSO,STD,,,,
2460680.663368,3.0889,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7605,12.7515,,BET PER,AAVSO,STD,,,,
2460680.663658,3.1069,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7464,12.7802,,BET PER,AAVSO,STD,,,,
2460680.663946,3.0940,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7625,12.7560,,BET PER,AAVSO,STD,,,,
2460680.664233,3.1079,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7500,12.7551,,BET PER,AAVSO,STD,,,,
2460680.664521,3.0921,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7536,12.7682,,BET PER,AAVSO,STD,,,,
2460680.664809,3.1017,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7550,12.7521,,BET PER,AAVSO,STD,,,,
2460680.665098,3.1213,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7432,12.7511,,BET PER,AAVSO,STD,,,,
2460680.665389,3.1157,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7446,12.7660,,BET PER,AAVSO,STD,,,,
2460680.665677,3.1307,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7416,12.7409,,BET PER,AAVSO,STD,,,,
2460680.665967,3.1374,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7426,12.7546,,BET PER,AAVSO,STD,,,,
2460680.666255,3.1392,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7370,12.7602,,BET PER,AAVSO,STD,,,,
2460680.666544,3.1506,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7214,12.7574,,BET PER,AAVSO,STD,,,,
2460680.666832,3.1099,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7549,12.7586,,BET PER,AAVSO,STD,,,,
2460680.667123,3.1221,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7479,12.7702,,BET PER,AAVSO,STD,,,,
2460680.667411,3.1345,0.0003,,TG,HBB,,000-BBF-752,000-BBF-623,X39573FMF,,0,,Z,12.7421,12.7552,,BET PER,AAVSO,STD,,,,
